-50 	0.000198413
-40 	0.000925926
-30 	0.00145503
-20 	0.0026455
-10 	0.010582
0 	0.0148148
10 	0.00562169
20 	0.00853175
30 	0.0142857
40 	0.0165344
50 	0.00661376
60 	0.00410053
70 	0.0021164
80 	0.00205026
90 	0.0021164
100 	0.00238095
110 	0.00171958
120 	0.00185185
130 	0.0010582
140 	0.00026455
150 	0.000198413
160 	0
170 	0
180 	6.61376e-05
