30 	0.00122137
40 	0.0021374
50 	0.00580153
60 	0.00916031
70 	0.00854962
80 	0.00793893
90 	0.0070229
100 	0.00335878
110 	0.00427481
120 	0.00458015
130 	0.00305344
140 	0.00396947
150 	0.00396947
160 	0.00396947
170 	0.00366412
180 	0.00458015
190 	0.00335878
200 	0.00458015
210 	0.00549618
220 	0.00519084
230 	0.00366412
240 	0.000916031
250 	0.000305344
